<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.02	00:00:00	2935.57	2981.09	2931.97	2945.27	29678	0	5
2024.05.02	04:00:00	2945.26	2954.09	2890.13	2918.02	31157	0	5
2024.05.02	08:00:00	2917.45	2943.88	2894.84	2940.45	31905	0	0
2024.05.02	12:00:00	2940.33	3011.47	2932.62	2981.06	34714	0	0
2024.05.02	16:00:00	2980.65	3001.51	2951.44	2981.75	38435	0	0
2024.05.02	20:00:00	2981.67	3006.84	2969.57	2985.01	33377	0	5
2024.05.03	00:00:00	2987.07	3011.85	2976.60	2982.97	19201	0	5
2024.05.03	04:00:00	2982.93	3036.10	2980.21	3003.14	26678	0	5
2024.05.03	08:00:00	3002.93	3004.75	2958.33	2972.72	27970	0	0
2024.05.03	12:00:00	2972.84	3043.45	2958.37	3034.25	32176	0	0
2024.05.03	16:00:00	3034.04	3087.97	3029.30	3068.28	38902	0	0
2024.05.03	20:00:00	3068.30	3128.02	3062.42	3113.70	27626	0	5
2024.05.04	00:00:00	3108.89	3128.24	3094.80	3118.92	30881	0	5
2024.05.04	04:00:00	3118.71	3132.69	3094.17	3118.38	32426	0	5
2024.05.04	08:00:00	3118.71	3124.63	3105.15	3107.56	16139	0	5
2024.05.04	12:00:00	3166.45	3169.24	3121.35	3152.63	19217	0	5
2024.05.04	16:00:00	3151.98	3161.02	3115.94	3129.55	34655	0	5
2024.05.04	20:00:00	3129.32	3148.33	3114.75	3128.03	30916	0	5
2024.05.05	00:00:00	3122.66	3131.66	3085.07	3108.90	28306	0	5
2024.05.05	04:00:00	3109.03	3115.30	3073.28	3088.74	33447	0	5
2024.05.05	08:00:00	3089.02	3171.47	3080.82	3155.98	32302	0	5
2024.05.05	12:00:00	3156.21	3157.62	3128.55	3139.19	31175	0	5
2024.05.05	16:00:00	3139.23	3169.14	3126.63	3149.36	36234	0	5
2024.05.05	20:00:00	3149.42	3161.23	3131.40	3136.00	27471	0	5
2024.05.06	00:00:00	3121.28	3158.09	3121.28	3147.94	15534	0	5
2024.05.06	04:00:00	3147.94	3165.86	3124.19	3147.47	17545	0	5
2024.05.06	08:00:00	3147.52	3221.68	3141.51	3197.53	24661	0	0
2024.05.06	12:00:00	3197.53	3207.42	3085.59	3103.93	27258	0	0
2024.05.06	16:00:00	3103.75	3124.95	3055.65	3072.03	29022	0	0
2024.05.06	20:00:00	3071.82	3088.89	3044.59	3075.13	22004	0	5
2024.05.07	00:00:00	3077.13	3088.27	3048.59	3072.20	26993	0	5
2024.05.07	04:00:00	3071.76	3096.68	3022.96	3065.32	34370	0	5
2024.05.07	08:00:00	3065.66	3124.85	3055.54	3119.51	36898	0	0
2024.05.07	12:00:00	3119.53	3129.76	3059.68	3076.42	37502	0	0
2024.05.07	16:00:00	3076.63	3105.09	3045.02	3071.19	38572	0	0
2024.05.07	20:00:00	3070.84	3071.91	3026.48	3047.48	33995	0	5
2024.05.08	00:00:00	3039.44	3060.01	2994.18	3019.59	30790	0	5
2024.05.08	04:00:00	3019.51	3037.99	2999.77	3012.25	26753	0	5
2024.05.08	08:00:00	3012.37	3030.28	2982.77	3001.02	33400	0	0
2024.05.08	12:00:00	3000.64	3011.85	2977.15	3001.85	33547	0	0
2024.05.08	16:00:00	3002.19	3031.61	2985.60	3015.57	37741	0	0
2024.05.08	20:00:00	3015.16	3023.47	2935.56	2950.50	30558	0	1
2024.05.09	00:00:00	2940.55	2989.32	2940.55	2986.18	33760	0	5
2024.05.09	04:00:00	2986.19	3003.76	2985.53	2992.25	34434	0	5
2024.05.09	08:00:00	2991.92	3013.83	2973.26	2983.44	37781	0	0
2024.05.09	12:00:00	2983.32	2996.87	2948.91	2987.42	40786	0	0
2024.05.09	16:00:00	2987.40	3025.36	2954.16	2993.43	42693	0	0
2024.05.09	20:00:00	2993.43	3028.91	2988.17	3021.04	36874	0	5
2024.05.10	00:00:00	3022.75	3058.51	3014.87	3026.24	34353	0	5
2024.05.10	04:00:00	3026.01	3043.03	3017.89	3031.79	34028	0	4
2024.05.10	08:00:00	3031.84	3053.73	3021.12	3037.53	37406	0	0
2024.05.10	12:00:00	3037.37	3044.13	3022.40	3028.54	35628	0	0
2024.05.10	16:00:00	3028.56	3031.71	2886.93	2920.22	42274	0	0
2024.05.10	20:00:00	2919.50	2920.90	2878.12	2891.68	39404	0	1
2024.05.11	00:00:00	2888.85	2919.30	2882.52	2914.00	15403	0	5
2024.05.11	04:00:00	2913.66	2935.75	2903.48	2912.30	22400	0	5
2024.05.11	08:00:00	2912.72	2927.87	2911.21	2921.14	8134	0	5
2024.05.11	12:00:00	2907.85	2909.76	2885.32	2900.11	11045	0	5
2024.05.11	16:00:00	2900.12	2944.20	2894.36	2923.51	25876	0	5
2024.05.11	20:00:00	2923.98	2939.59	2911.69	2922.23	18672	0	5
2024.05.12	00:00:00	2915.58	2924.69	2905.64	2920.15	14445	0	5
2024.05.12	04:00:00	2919.89	2932.19	2908.42	2927.91	14854	0	5
2024.05.12	08:00:00	2928.26	2928.91	2900.75	2915.83	17291	0	5
2024.05.12	12:00:00	2915.91	2943.79	2908.83	2929.54	18720	0	5
2024.05.12	16:00:00	2929.51	2954.93	2925.92	2929.62	21480	0	5
2024.05.12	20:00:00	2929.62	2943.11	2919.84	2920.10	15566	0	5
2024.05.13	00:00:00	2909.54	2942.32	2909.02	2931.16	26545	0	5
2024.05.13	04:00:00	2931.05	2934.26	2863.69	2884.95	38735	0	5
2024.05.13	08:00:00	2884.75	2986.40	2869.34	2972.23	39973	0	0
2024.05.13	12:00:00	2972.21	2994.98	2947.40	2964.38	40165	0	0
2024.05.13	16:00:00	2964.67	2985.00	2948.53	2975.33	41709	0	0
2024.05.13	20:00:00	2974.96	2976.98	2927.39	2953.85	37107	0	5
2024.05.14	00:00:00	2949.02	2957.74	2935.73	2945.02	30831	0	5
2024.05.14	04:00:00	2945.05	2959.98	2930.08	2935.45	35963	0	5
2024.05.14	08:00:00	2935.59	2947.86	2881.07	2912.93	37617	0	0
2024.05.14	12:00:00	2912.89	2919.09	2888.16	2892.68	37139	0	0
2024.05.14	16:00:00	2892.72	2921.89	2868.46	2891.08	42363	0	0
2024.05.14	20:00:00	2891.17	2899.53	2860.24	2890.74	35835	0	5
2024.05.15	00:00:00	2880.73	2900.70	2862.34	2868.51	22126	0	5
2024.05.15	04:00:00	2868.58	2904.21	2867.35	2902.80	22789	0	5
2024.05.15	08:00:00	2903.01	2920.94	2899.43	2904.65	24308	0	0
2024.05.15	12:00:00	2904.52	2957.37	2886.35	2946.86	34326	0	0
2024.05.15	16:00:00	2946.74	2993.29	2934.58	2974.51	38868	0	0
2024.05.15	20:00:00	2974.72	3031.14	2973.08	3023.09	34301	0	5
2024.05.16	00:00:00	3009.85	3041.74	3009.85	3021.64	27547	0	5
2024.05.16	04:00:00	3020.87	3024.69	2995.51	3008.70	22703	0	5
2024.05.16	08:00:00	3008.71	3028.08	3004.43	3009.14	21529	0	0
2024.05.16	12:00:00	3009.22	3010.19	2975.24	2981.08	28757	0	0
2024.05.16	16:00:00	2981.36	2988.40	2932.11	2946.28	36813	0	0
2024.05.16	20:00:00	2946.29	2956.33	2924.26	2937.15	28732	0	5
2024.05.17	00:00:00	2931.25	2953.68	2922.80	2952.75	29208	0	5
2024.05.17	04:00:00	2952.79	2957.33	2933.01	2946.09	34001	0	5
2024.05.17	08:00:00	2946.04	3058.68	2940.10	3028.26	37921	0	0
2024.05.17	12:00:00	3028.16	3084.49	3018.23	3080.48	35989	0	0
2024.05.17	16:00:00	3080.72	3121.55	3053.06	3097.65	41708	0	0
2024.05.17	20:00:00	3097.65	3104.74	3068.19	3090.01	33797	0	5
2024.05.18	00:00:00	3075.06	3100.04	3075.06	3097.21	25532	0	5
2024.05.18	04:00:00	3097.21	3126.84	3084.62	3103.02	30307	0	5
2024.05.18	08:00:00	3102.79	3104.03	3092.02	3100.05	14106	0	5
2024.05.18	12:00:00	3138.47	3147.61	3117.36	3118.99	16262	0	5
2024.05.18	16:00:00	3118.98	3123.46	3097.13	3111.83	34564	0	5
2024.05.18	20:00:00	3112.12	3128.12	3110.05	3118.87	23288	0	5
2024.05.19	00:00:00	3107.61	3127.73	3107.23	3114.61	22758	0	5
2024.05.19	04:00:00	3114.84	3138.23	3114.54	3123.96	27627	0	5
2024.05.19	08:00:00	3124.29	3125.76	3104.13	3108.36	28753	0	5
2024.05.19	12:00:00	3108.55	3125.24	3074.88	3078.52	35154	0	5
2024.05.19	16:00:00	3078.76	3092.13	3058.30	3063.28	35821	0	5
2024.05.19	20:00:00	3063.60	3083.65	3059.43	3075.17	30505	0	5
2024.05.20	00:00:00	3071.77	3084.68	3053.31	3079.73	27410	0	5
2024.05.20	04:00:00	3080.02	3126.59	3048.94	3124.35	35855	0	5
2024.05.20	08:00:00	3122.78	3140.22	3066.50	3098.69	37619	0	0
2024.05.20	12:00:00	3098.41	3115.24	3077.17	3085.22	35904	0	0
2024.05.20	16:00:00	3085.57	3148.20	3076.33	3136.11	39097	0	0
2024.05.20	20:00:00	3135.79	3579.80	3126.56	3500.06	40324	0	5
2024.05.21	00:00:00	3494.62	3720.88	3486.87	3688.68	26997	0	5
2024.05.21	04:00:00	3688.86	3708.70	3641.14	3659.16	38809	0	5
2024.05.21	08:00:00	3659.39	3687.36	3626.76	3657.95	37932	0	0
2024.05.21	12:00:00	3657.89	3821.16	3657.18	3793.59	40236	0	0
2024.05.21	16:00:00	3793.28	3839.94	3758.89	3773.29	41733	0	0
2024.05.21	20:00:00	3772.62	3778.00	3678.74	3747.13	38338	0	5
2024.05.22	00:00:00	3734.84	3820.99	3734.84	3781.17	23938	0	5
2024.05.22	04:00:00	3781.19	3812.97	3722.11	3750.38	27377	0	5
2024.05.22	08:00:00	3750.76	3779.61	3734.93	3767.54	25130	0	0
2024.05.22	12:00:00	3767.81	3769.10	3652.40	3666.61	28393	0	0
2024.05.22	16:00:00	3666.61	3779.71	3666.51	3761.53	32814	0	0
2024.05.22	20:00:00	3761.53	3795.78	3698.95	3748.64	26547	0	5
2024.05.23	00:00:00	3734.33	3779.58	3724.70	3759.55	17595	0	5
2024.05.23	04:00:00	3759.55	3793.87	3734.85	3789.26	21125	0	5
2024.05.23	08:00:00	3789.26	3833.78	3758.38	3811.41	24583	0	0
2024.05.23	12:00:00	3811.61	3947.29	3782.54	3864.51	27446	0	0
2024.05.23	16:00:00	3864.70	3897.51	3727.53	3795.82	32012	0	0
2024.05.23	20:00:00	3795.53	3825.64	3518.77	3752.91	30373	0	5
2024.05.24	00:00:00	3788.64	3899.24	3725.89	3813.05	31193	0	5
2024.05.24	04:00:00	3812.13	3827.33	3792.52	3801.66	29115	0	5
2024.05.24	08:00:00	3801.66	3810.73	3627.24	3672.04	39565	0	0
2024.05.24	12:00:00	3672.42	3722.43	3643.20	3712.64	34544	0	0
2024.05.24	16:00:00	3712.69	3730.18	3652.73	3663.50	38135	0	0
2024.05.24	20:00:00	3663.88	3755.73	3661.95	3729.67	31828	0	5
2024.05.25	00:00:00	3714.79	3742.25	3707.65	3711.44	20790	0	5
2024.05.25	04:00:00	3711.05	3777.44	3709.35	3767.13	32403	0	5
2024.05.25	08:00:00	3766.82	3770.22	3742.50	3746.68	15443	0	5
2024.05.25	12:00:00	3767.09	3776.10	3720.46	3736.94	17309	0	5
2024.05.25	16:00:00	3736.98	3758.50	3724.71	3748.87	32392	0	5
2024.05.25	20:00:00	3748.91	3765.86	3735.78	3743.66	27537	0	5
2024.05.26	00:00:00	3731.41	3752.23	3730.10	3744.78	24099	0	5
2024.05.26	04:00:00	3744.80	3771.12	3730.50	3747.52	28862	0	5
2024.05.26	08:00:00	3747.95	3811.47	3739.51	3792.95	30052	0	5
2024.05.26	12:00:00	3792.97	3821.24	3786.98	3803.30	32490	0	5
2024.05.26	16:00:00	3803.36	3882.34	3791.08	3861.50	34902	0	5
2024.05.26	20:00:00	3860.90	3877.94	3829.91	3858.74	29326	0	5
2024.05.27	00:00:00	3842.47	3855.60	3815.77	3840.90	18650	0	5
2024.05.27	04:00:00	3840.96	3937.13	3834.85	3917.34	22785	0	5
2024.05.27	08:00:00	3917.13	3951.18	3887.51	3908.90	21709	0	0
2024.05.27	12:00:00	3908.39	3922.10	3882.98	3910.53	19065	0	0
2024.05.27	16:00:00	3910.84	3974.22	3906.23	3942.30	28178	0	0
2024.05.27	20:00:00	3942.30	3947.39	3849.68	3888.23	20136	0	5
2024.05.28	00:00:00	3877.67	3902.01	3859.82	3874.38	15002	0	5
2024.05.28	04:00:00	3874.39	3906.77	3818.47	3833.41	25972	0	5
2024.05.28	08:00:00	3833.66	3876.61	3827.58	3872.56	20736	0	0
2024.05.28	12:00:00	3871.90	3926.29	3864.09	3888.70	22395	0	0
2024.05.28	16:00:00	3888.71	3908.93	3815.17	3821.56	29742	0	0
2024.05.28	20:00:00	3821.73	3846.55	3768.65	3828.47	22632	0	5
2024.05.29	00:00:00	3815.93	3867.57	3813.17	3843.81	27381	0	5
2024.05.29	04:00:00	3844.43	3881.98	3830.06	3867.40	34720	0	5
2024.05.29	08:00:00	3867.09	3877.41	3777.39	3796.93	35811	0	0
2024.05.29	12:00:00	3796.78	3826.08	3787.83	3813.07	36991	0	0
2024.05.29	16:00:00	3813.04	3837.21	3740.80	3760.51	40572	0	0
2024.05.29	20:00:00	3760.19	3776.55	3740.18	3748.26	34616	0	5
2024.05.30	00:00:00	3745.92	3788.87	3743.63	3753.66	28986	0	5
2024.05.30	04:00:00	3753.59	3798.24	3746.25	3778.88	32081	0	5
2024.05.30	08:00:00	3778.37	3783.67	3699.43	3732.68	36530	0	0
2024.05.30	12:00:00	3733.08	3770.17	3712.96	3764.36	36936	0	0
2024.05.30	16:00:00	3764.22	3798.37	3754.90	3787.33	37672	0	0
2024.05.30	20:00:00	3787.38	3825.14	3718.32	3737.38	36486	0	5
2024.05.31	00:00:00	3735.70	3755.20	3732.66	3751.32	25418	0	5
2024.05.31	04:00:00	3751.67	3769.65	3739.21	3761.24	24920	0	5
2024.05.31	08:00:00	3760.96	3762.12	3721.34	3733.99	32086	0	0
2024.05.31	12:00:00	3734.10	3844.76	3728.23	3822.92	37524	0	0
2024.05.31	16:00:00	3822.32	3831.54	3718.80	3751.03	40427	0	0
2024.05.31	20:00:00	3751.09	3797.36	3747.00	3790.64	34526	0	5
2024.06.01	00:00:00	3776.93	3791.30	3737.72	3759.90	20180	0	5
2024.06.01	04:00:00	3760.68	3782.68	3754.73	3781.71	15556	0	5
2024.06.01	08:00:00	3781.52	3792.39	3775.03	3786.98	7417	0	5
2024.06.01	12:00:00	3784.37	3803.82	3779.79	3792.14	6186	0	5
2024.06.01	16:00:00	3791.85	3810.39	3791.30	3796.94	15287	0	5
2024.06.01	20:00:00	3796.64	3807.55	3787.99	3803.50	10533	0	5
2024.06.02	00:00:00	3790.50	3833.18	3790.50	3831.79	13759	0	5
2024.06.02	04:00:00	3832.17	3835.52	3794.19	3816.05	16539	0	5
2024.06.02	08:00:00	3816.38	3819.84	3779.88	3791.07	14125	0	5
2024.06.02	12:00:00	3791.29	3808.02	3767.73	3783.94	19179	0	5
2024.06.02	16:00:00	3783.64	3807.20	3773.35	3789.35	17437	0	5
2024.06.02	20:00:00	3789.47	3789.95	3749.31	3785.00	18987	0	5
2024.06.03	00:00:00	3771.89	3794.90	3758.29	3771.30	27505	0	5
2024.06.03	04:00:00	3771.58	3820.94	3769.04	3815.93	35428	0	5
2024.06.03	08:00:00	3815.56	3840.88	3808.34	3823.41	37578	0	0
2024.06.03	12:00:00	3822.71	3841.66	3802.63	3840.19	35826	0	0
2024.06.03	16:00:00	3840.84	3850.74	3757.77	3768.21	39047	0	0
2024.06.03	20:00:00	3767.60	3788.07	3757.08	3769.62	33966	0	5
2024.06.04	00:00:00	3769.89	3781.08	3730.46	3758.71	30989	0	5
2024.06.04	04:00:00	3758.35	3784.60	3750.22	3763.55	31735	0	5
2024.06.04	08:00:00	3763.53	3782.04	3751.64	3760.27	32710	0	0
2024.06.04	12:00:00	3760.17	3768.86	3740.14	3762.62	35897	0	0
2024.06.04	16:00:00	3762.83	3827.65	3762.58	3819.39	39934	0	0
2024.06.04	20:00:00	3819.27	3831.90	3775.83	3806.34	35706	0	5
2024.06.05	00:00:00	3806.65	3829.56	3802.37	3820.28	23041	0	5
2024.06.05	04:00:00	3820.50	3840.50	3799.73	3809.62	27591	0	5
2024.06.05	08:00:00	3809.62	3821.01	3777.37	3802.08	27762	0	0
2024.06.05	12:00:00	3802.22	3824.86	3788.36	3820.43	27133	0	0
2024.06.05	16:00:00	3820.11	3822.06	3781.43	3801.49	33624	0	0
2024.06.05	20:00:00	3801.42	3888.37	3798.86	3863.87	30073	0	1
2024.06.06	00:00:00	3860.64	3870.75	3841.76	3860.09	25972	0	5
2024.06.06	04:00:00	3859.89	3880.10	3853.39	3863.30	29902	0	5
2024.06.06	08:00:00	3863.30	3866.47	3840.32	3846.60	30915	0	0
2024.06.06	12:00:00	3846.78	3867.15	3840.54	3845.52	32084	0	0
2024.06.06	16:00:00	3845.23	3855.03	3821.39	3829.46	38659	0	0
2024.06.06	20:00:00	3829.58	3839.44	3756.59	3799.47	33914	0	5
2024.06.07	00:00:00	3786.21	3814.90	3783.08	3808.00	25135	0	5
2024.06.07	04:00:00	3808.00	3818.81	3791.24	3814.76	27811	0	5
2024.06.07	08:00:00	3814.78	3825.51	3807.18	3811.12	26181	0	0
2024.06.07	12:00:00	3811.60	3841.62	3768.14	3805.24	30924	0	0
2024.06.07	16:00:00	3805.90	3827.80	3775.23	3781.86	37581	0	0
2024.06.07	20:00:00	3781.88	3781.96	3569.35	3688.86	29870	0	5
2024.06.08	00:00:00	3681.01	3697.10	3670.90	3683.31	18437	0	5
2024.06.08	04:00:00	3683.51	3691.22	3676.43	3679.88	21025	0	5
2024.06.08	08:00:00	3679.62	3686.38	3674.70	3683.91	10253	0	5
2024.06.08	12:00:00	3693.53	3696.58	3675.59	3681.03	13814	0	5
2024.06.08	16:00:00	3681.57	3696.73	3659.74	3681.63	26498	0	5
2024.06.08	20:00:00	3681.68	3694.47	3668.95	3672.82	20907	0	5
2024.06.09	00:00:00	3661.75	3683.64	3661.75	3680.65	14599	0	5
2024.06.09	04:00:00	3680.65	3684.32	3665.95	3675.77	21232	0	5
2024.06.09	08:00:00	3676.00	3691.29	3670.60	3685.71	18527	0	5
2024.06.09	12:00:00	3685.51	3713.12	3684.28	3703.91	16711	0	5
2024.06.09	16:00:00	3703.91	3708.85	3679.88	3698.40	24821	0	5
2024.06.09	20:00:00	3698.10	3709.17	3692.25	3699.22	18823	0	5
2024.06.10	00:00:00	3687.18	3720.95	3686.76	3693.53	13340	0	5
2024.06.10	04:00:00	3693.31	3696.88	3678.00	3689.05	23635	0	5
2024.06.10	08:00:00	3688.92	3689.32	3642.19	3669.31	31194	0	0
2024.06.10	12:00:00	3669.51	3681.56	3656.40	3674.36	31195	0	0
2024.06.10	16:00:00	3674.62	3713.36	3661.66	3697.53	36292	0	0
2024.06.10	20:00:00	3697.71	3700.30	3648.78	3668.91	34024	0	5
2024.06.11	00:00:00	3671.83	3676.26	3654.07	3660.74	23342	0	5
2024.06.11	04:00:00	3660.86	3668.83	3531.35	3562.86	34541	0	5
2024.06.11	08:00:00	3563.06	3567.53	3500.23	3532.41	37749	0	0
2024.06.11	12:00:00	3532.68	3547.22	3502.93	3532.04	36532	0	0
2024.06.11	16:00:00	3532.08	3543.17	3429.84	3450.37	38447	0	0
2024.06.11	20:00:00	3450.14	3501.92	3428.58	3486.83	34746	0	5
2024.06.12	00:00:00	3480.64	3508.96	3479.74	3492.30	22842	0	5
2024.06.12	04:00:00	3492.17	3531.52	3460.69	3520.95	30550	0	5
2024.06.12	08:00:00	3520.40	3531.37	3505.91	3520.17	25851	0	0
2024.06.12	12:00:00	3520.36	3642.38	3516.10	3637.96	30948	0	0
2024.06.12	16:00:00	3637.84	3656.38	3590.02	3616.45	37033	0	0
2024.06.12	20:00:00	3616.45	3624.58	3512.12	3553.00	36306	0	5
2024.06.13	00:00:00	3557.12	3572.96	3543.27	3556.77	19585	0	5
2024.06.13	04:00:00	3556.91	3559.83	3475.11	3494.23	30637	0	5
2024.06.13	08:00:00	3494.24	3515.03	3484.10	3503.52	27050	0	0
2024.06.13	12:00:00	3503.63	3529.42	3471.83	3494.10	31894	0	0
2024.06.13	16:00:00	3494.05	3527.01	3425.75	3469.73	39907	0	0
2024.06.13	20:00:00	3469.40	3489.91	3448.10	3476.56	28780	0	5
2024.06.14	00:00:00	3463.20	3484.87	3459.18	3471.69	21583	0	5
2024.06.14	04:00:00	3471.72	3508.25	3455.44	3495.63	26822	0	5
2024.06.14	08:00:00	3495.64	3530.52	3494.54	3519.21	29011	0	0
2024.06.14	12:00:00	3519.52	3523.79	3501.83	3510.85	26412	0	0
2024.06.14	16:00:00	3510.55	3519.08	3387.96	3400.40	37338	0	0
2024.06.14	20:00:00	3399.70	3425.00	3358.28	3411.83	33362	0	5
2024.06.15	00:00:00	3409.70	3526.52	3407.86	3491.11	22421	0	5
2024.06.15	04:00:00	3490.80	3513.96	3471.09	3507.55	15698	0	5
2024.06.15	08:00:00	3507.60	3556.66	3505.77	3537.48	10259	0	5
2024.06.15	12:00:00	3537.72	3564.54	3530.12	3562.38	7793	0	5
2024.06.15	16:00:00	3562.62	3592.07	3546.90	3555.93	21547	0	5
2024.06.15	20:00:00	3556.04	3573.85	3533.57	3551.60	16176	0	5
2024.06.16	00:00:00	3551.02	3574.34	3551.02	3556.82	9844	0	5
2024.06.16	04:00:00	3556.58	3572.09	3538.91	3552.12	13638	0	5
2024.06.16	08:00:00	3552.02	3573.21	3545.00	3551.75	12002	0	5
2024.06.16	12:00:00	3551.86	3568.21	3544.66	3563.07	13975	0	5
2024.06.16	16:00:00	3562.62	3609.99	3561.38	3593.28	20500	0	5
2024.06.16	20:00:00	3593.28	3607.08	3584.55	3599.28	13022	0	5
2024.06.17	00:00:00	3591.04	3650.70	3585.25	3616.45	26771	0	5
2024.06.17	04:00:00	3616.41	3626.46	3572.98	3588.61	32140	0	5
2024.06.17	08:00:00	3588.55	3594.32	3531.38	3541.17	35981	0	0
2024.06.17	12:00:00	3540.98	3547.15	3487.08	3519.30	35933	0	0
2024.06.17	16:00:00	3519.78	3543.51	3462.78	3521.71	37896	0	0
2024.06.17	20:00:00	3521.69	3574.85	3505.67	3512.55	35683	0	5
2024.06.18	00:00:00	3505.29	3529.51	3448.79	3470.69	31478	0	5
2024.06.18	04:00:00	3471.22	3479.47	3349.62	3444.87	38159	0	5
2024.06.18	08:00:00	3444.27	3461.94	3431.63	3447.20	32221	0	0
2024.06.18	12:00:00	3447.45	3448.41	3381.51	3406.40	34052	0	0
2024.06.18	16:00:00	3406.71	3438.61	3369.11	3421.07	39097	0	0
2024.06.18	20:00:00	3421.15	3467.26	3385.32	3457.40	36386	0	5
2024.06.19	00:00:00	3451.06	3496.40	3449.31	3492.40	28344	0	5
2024.06.19	04:00:00	3492.05	3585.46	3490.99	3560.56	32879	0	5
2024.06.19	08:00:00	3561.03	3567.45	3525.88	3530.74	30042	0	0
2024.06.19	12:00:00	3530.74	3562.45	3516.87	3545.46	31645	0	0
2024.06.19	16:00:00	3544.80	3552.47	3511.06	3545.38	31528	0	0
2024.06.19	20:00:00	3545.38	3585.12	3530.42	3550.58	26026	0	5
2024.06.20	00:00:00	3548.49	3573.79	3547.42	3561.20	22100	0	5
2024.06.20	04:00:00	3561.74	3592.41	3531.68	3569.17	30713	0	5
2024.06.20	08:00:00	3569.17	3614.97	3565.08	3586.53	33383	0	0
2024.06.20	12:00:00	3586.32	3624.40	3572.03	3587.72	32099	0	0
2024.06.20	16:00:00	3588.27	3591.14	3483.03	3513.45	37332	0	0
2024.06.20	20:00:00	3513.56	3539.39	3504.44	3522.95	30806	0	5
2024.06.21	00:00:00	3510.74	3527.46	3488.99	3496.96	22743	0	5
2024.06.21	04:00:00	3496.97	3532.64	3490.48	3515.55	28368	0	5
2024.06.21	08:00:00	3515.55	3519.56	3443.68	3456.18	30907	0	0
2024.06.21	12:00:00	3456.19	3528.62	3450.46	3493.31	37990	0	0
2024.06.21	16:00:00	3493.24	3517.68	3452.38	3484.93	36492	0	0
2024.06.21	20:00:00	3484.97	3546.29	3466.67	3520.01	33548	0	5
2024.06.22	00:00:00	3502.59	3526.71	3492.10	3499.33	17692	0	5
2024.06.22	04:00:00	3499.34	3510.88	3493.99	3506.99	22998	0	5
2024.06.22	08:00:00	3506.99	3507.12	3496.34	3500.14	11241	0	5
2024.06.22	12:00:00	3494.40	3496.19	3485.39	3486.45	9090	0	5
2024.06.22	16:00:00	3486.98	3509.93	3485.00	3502.70	19798	0	5
2024.06.22	20:00:00	3502.99	3507.58	3483.35	3493.34	15885	0	5
2024.06.23	00:00:00	3488.49	3510.65	3488.49	3505.86	15274	0	5
2024.06.23	04:00:00	3505.86	3520.33	3499.21	3512.72	18018	0	5
2024.06.23	08:00:00	3512.73	3517.05	3501.27	3505.41	14870	0	5
2024.06.23	12:00:00	3504.86	3506.37	3485.86	3497.59	16063	0	5
2024.06.23	16:00:00	3497.63	3501.84	3458.79	3461.39	25505	0	5
2024.06.23	20:00:00	3461.38	3479.79	3404.61	3432.97	19993	0	5
2024.06.24	00:00:00	3427.92	3433.56	3400.00	3422.12	27621	0	5
2024.06.24	04:00:00	3421.77	3426.43	3380.60	3404.62	30300	0	5
2024.06.24	08:00:00	3403.80	3407.25	3350.01	3382.85	35887	0	0
2024.06.24	12:00:00	3382.74	3388.28	3225.23	3316.98	39031	0	0
2024.06.24	16:00:00	3316.53	3331.09	3240.43	3256.90	39448	0	0
2024.06.24	20:00:00	3256.90	3327.98	3243.35	3308.47	36928	0	5
2024.06.25	00:00:00	3295.85	3361.04	3295.85	3344.49	16254	0	5
2024.06.25	04:00:00	3344.49	3392.65	3334.11	3388.63	30213	0	5
2024.06.25	08:00:00	3388.77	3393.62	3343.44	3352.09	29481	0	0
2024.06.25	12:00:00	3352.17	3392.41	3351.19	3363.71	33441	0	0
2024.06.25	16:00:00	3363.92	3424.41	3355.56	3381.43	36356	0	0
2024.06.25	20:00:00	3381.34	3428.71	3379.66	3409.90	31307	0	5
2024.06.26	00:00:00	3405.17	3415.22	3383.42	3387.43	19877	0	5
2024.06.26	04:00:00	3387.43	3424.52	3384.12	3386.20	28279	0	5
2024.06.26	08:00:00	3386.08	3405.37	3375.04	3383.41	29968	0	0
2024.06.26	12:00:00	3382.82	3386.40	3365.12	3370.26	28899	0	0
2024.06.26	16:00:00	3370.50	3394.57	3344.93	3350.70	36135	0	0
2024.06.26	20:00:00	3350.56	3415.76	3323.45	3389.17	33385	0	5
2024.06.27	00:00:00	3378.47	3391.80	3359.01	3370.39	11233	0	5
2024.06.27	04:00:00	3370.29	3390.92	3362.52	3382.87	12051	0	5
2024.06.27	08:00:00	3383.31	3385.50	3363.86	3374.02	12892	0	0
2024.06.27	12:00:00	3373.97	3440.94	3370.81	3432.41	20336	0	0
2024.06.27	16:00:00	3432.36	3473.81	3429.61	3447.67	27627	0	0
2024.06.27	20:00:00	3447.69	3463.80	3436.00	3438.26	26563	0	5
2024.06.28	00:00:00	3435.39	3450.30	3432.05	3436.05	7119	0	5
2024.06.28	04:00:00	3435.52	3484.69	3432.20	3455.41	15406	0	5
2024.06.28	08:00:00	3455.39	3455.41	3416.43	3435.15	15788	0	0
2024.06.28	12:00:00	3435.14	3467.06	3429.26	3435.82	16744	0	0
2024.06.28	16:00:00	3435.84	3471.35	3365.61	3390.12	27013	0	0
2024.06.28	20:00:00	3390.51	3398.86	3360.62	3382.69	18672	0	5
